programme,year,section,venue,faculty,day,period,time,subject,rotation_venues
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,WED,2,9:20-10:10,21CSC202J / OS,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,WED,3,10:20-11:10,21CSC204J/DAA,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,WED,4,11:10-12:00,21AIC202J/NNML,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,WED,5,12:40-1:30,,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,WED,6,1:30-2:20,21AIS201J/FAI,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,WED,7,2:20-3:05,,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,WED,8,3:05-3:50,,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,THU,1,8:30-9:20,21CSC204J/DAA,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,THU,2,9:20-10:10,21MAB304T/PAS,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,THU,3,10:20-11:10,21CSC202J / OS,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,THU,4,11:10-12:00,21AIS201J/FAI,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,THU,5,12:40-1:30,21AIC202J/NNML,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,THU,6,1:30-2:20,21DCS201P / DTM,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,THU,7,2:20-3:05,,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,THU,8,3:05-3:50,,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,1,8:30-9:20,21PDM202L/CCTS,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,2,9:20-10:10,,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,3,10:20-11:10,21CSC204J/DAA,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,4,11:10-12:00,21MAB304T/PAS,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,5,12:40-1:30,,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,6,1:30-2:20,,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,7,2:20-3:05,,
AI,II Year,II/IV/AI B,NA 201,FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,8,3:05-3:50,,
