programme,year,section,venue,faculty,day,period,time,subject,rotation_venues
CSE,I Year,I/II/CSE E,ADMIN 103,FACULTY OF ENGINEERING AND TECHNOLOGY,WED,6,1:30-2:20,21CSC101T/OODP,
CSE,I Year,I/II/CSE E,ADMIN 103,FACULTY OF ENGINEERING AND TECHNOLOGY,WED,7,2:20-3:05,21EES101T/BEEE,
CSE,I Year,I/II/CSE E,ADMIN 103,FACULTY OF ENGINEERING AND TECHNOLOGY,WED,8,3:05-3:50,,
CSE,I Year,I/II/CSE E,ADMIN 103,FACULTY OF ENGINEERING AND TECHNOLOGY,THU,1,8:30-9:20,21EES101T/BEEE,
CSE,I Year,I/II/CSE E,ADMIN 103,FACULTY OF ENGINEERING AND TECHNOLOGY,THU,2,9:20-10:10,21LEH101T/CE,
CSE,I Year,I/II/CSE E,ADMIN 103,FACULTY OF ENGINEERING AND TECHNOLOGY,THU,3,10:20-11:10,21CSC101T/OODP,
CSE,I Year,I/II/CSE E,ADMIN 103,FACULTY OF ENGINEERING AND TECHNOLOGY,THU,4,11:10-12:00,21PYB102J/PHY,
CSE,I Year,I/II/CSE E,ADMIN 103,FACULTY OF ENGINEERING AND TECHNOLOGY,THU,5,12:40-1:30,,
CSE,I Year,I/II/CSE E,ADMIN 103,FACULTY OF ENGINEERING AND TECHNOLOGY,THU,6,1:30-2:20,,
CSE,I Year,I/II/CSE E,ADMIN 103,FACULTY OF ENGINEERING AND TECHNOLOGY,THU,7,2:20-3:05,,
