programme,year,section,venue,faculty,day,period,time,subject,rotation_venues
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,MON,4,11:10-12:00,"21MEE306T / 
21MEE209T
(EB-HMT LAB / 
B-V - MP LAB)",ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,MON,5,12:40-1:30,"21MAB202T
(EB-HMT LAB)",ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,MON,6,1:30-2:20,"21CSC206T
(EB-HMT LAB)",ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,MON,7,2:20-3:05,,ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,MON,8,3:05-3:50,,ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,TUE,1,8:30-9:20,"21PDH209T
(EB-HMT LAB)",ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,TUE,2,9:20-10:10,,ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,TUE,3,10:20-11:10,"21MEC205T 
(EB-HMT LAB)",ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,TUE,4,11:10-12:00,"21MAB202T
(EB-HMT LAB)",ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,TUE,5,12:40-1:30,"21PHM202L
(EB-HMT LAB)",ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,TUE,6,1:30-2:20,,ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,TUE,7,2:20-3:05,"21MEC203L /     21MEC204L
(EB - Dynamics Lab / EB-FM Lab)",ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,TUE,8,3:05-3:50,,ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,WED,1,8:30-9:20,"<--------21MEC205LL------>
(ADMIN - 7th Floor - CAD LAB)",ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,WED,2,9:20-10:10,,ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,WED,3,10:20-11:10,"<-------21MEC205LL-------->
(ADMIN - 7th Floor - CAD LAB)",ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,WED,4,11:10-12:00,,ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,WED,5,12:40-1:30,Club Activities,ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,WED,6,1:30-2:20,"21LEM202T
(EB-HMT LAB)",ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,WED,7,2:20-3:05,"21MEC203L  /     21MEC204L
(EB - Dynamics Lab / EB-FM Lab)",ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,WED,8,3:05-3:50,,ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,THU,1,8:30-9:20,"21MEC205T 
(EB-HMT LAB)",ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,THU,2,9:20-10:10,"21CSC206T
(EB-HMT LAB)",ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,THU,3,10:20-11:10,"21MAB202T
(EB-HMT LAB)",ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,THU,4,11:10-12:00,"21MEE306T / 
21MEE209T
(EB-HMT LAB / 
B-V - MP LAB)",ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,THU,5,12:40-1:30,,ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,THU,6,1:30-2:20,,ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,THU,7,2:20-3:05,,ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,THU,8,3:05-3:50,,ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,FRI,1,8:30-9:20,"21MAB202T
(EB-HMT LAB)",ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,FRI,2,9:20-10:10,"21LEM202T
(EB-HMT LAB)",ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,FRI,3,10:20-11:10,"21CSC206T
(EB-HMT LAB)",ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,FRI,4,11:10-12:00,"21MEE306T / 
21MEE209T
(EB-HMT LAB / 
B-V - MP LAB)",ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,FRI,5,12:40-1:30,"21MEC206T
(EB-HMT LAB)",ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,FRI,6,1:30-2:20,,ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
MECH,II Year,MECH A,"ADMIN - 7th Floor - CAD LAB, EB - Dynamics Lab / EB-FM Lab, EB-HMT LAB",,FRI,7,2:20-3:05,,ADMIN - 7th Floor - CAD LAB; EB - Dynamics Lab / EB-FM Lab; EB-HMT LAB; EB-HMT LAB / B-V - MP LAB
