programme,year,section,venue,faculty,day,period,time,subject,rotation_venues
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,WED,7,2:20-3:05,21BMC205J LH 402,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,WED,8,3:05-3:50,,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,THU,1,8:30-9:20,SEMINAR,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,THU,2,9:20-10:10,SEMINAR,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,THU,3,10:20-11:10,21BMC205J           LH 402,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,THU,4,11:10-12:00,21MAB202T        LH 402,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,THU,5,12:40-1:30,21BMC206J       LH 402,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,THU,6,1:30-2:20,21BME264T       LH 402,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,THU,7,2:20-3:05,21BMC207J LH 402,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,THU,8,3:05-3:50,,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,1,8:30-9:20,21PDH201T                                                        LH 504,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,2,9:20-10:10,21BMC205J/21BMC206J,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,3,10:20-11:10,DEPARTMENT ACTIVITY,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,4,11:10-12:00,,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,5,12:40-1:30,,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,6,1:30-2:20,,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,7,2:20-3:05,,LH 401; LH 402; LH 403; LH 504
Bio-Med,II Year,II/III/A,"Rotation: LH 401, LH 402, LH 403",FACULTY OF ENGINEERING AND TECHNOLOGY,FRI,8,3:05-3:50,,LH 401; LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,MON,1,8:30-9:20,21BMC305T               LH 402,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,MON,2,9:20-10:10,21BME361T                      LH 402,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,MON,3,10:20-11:10,21EE0302T            LH 402,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,MON,4,11:10-12:00,,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,MON,5,12:40-1:30,,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,MON,6,1:30-2:20,,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,MON,7,2:20-3:05,,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,MON,8,3:05-3:50,,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,TUE,1,8:30-9:20,21BMC305T                 LH 504,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,TUE,2,9:20-10:10,21BMC305T                 LH 504,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,TUE,3,10:20-11:10,21BMP302L                LH 504,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,TUE,4,11:10-12:00,21BMP302L    LH 504,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,TUE,5,12:40-1:30,,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,TUE,6,1:30-2:20,,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,TUE,7,2:20-3:05,,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,TUE,8,3:05-3:50,,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,WED,1,8:30-9:20,SEMINAR,LH 402; LH 403; LH 504
Bio-Med,III Year,III/V/A,"Rotation: LH 402, LH 403, LH 504",FACULTY OF ENGINEERING AND TECHNOLOGY,WED,2,9:20-10:10,21BMP302L,LH 402; LH 403; LH 504
